302106	2016-08-29 08:39:03	1	0	1	0
302030	2016-08-29 10:16:26	1	0	1	0
302133	2016-08-29 10:24:09	1	0	1	0
302029	2016-08-29 11:45:54	1	0	1	0
302019	2016-08-29 11:51:11	1	0	1	0
302119	2016-08-29 12:03:21	1	0	1	0
302127	2016-08-29 12:09:23	1	0	1	0
303015	2016-08-29 12:09:57	1	1	1	0
302135	2016-08-29 12:12:59	1	1	1	0
302047	2016-08-29 12:16:33	1	0	1	0
302121	2016-08-29 12:16:39	1	0	1	0
303029	2016-08-29 12:49:17	1	4	1	0
303031	2016-08-29 12:54:44	1	1	1	0
303061	2016-08-29 14:00:07	1	0	1	0
303022	2016-08-29 14:56:19	1	0	1	0
303022	2016-08-29 14:56:21	1	0	1	0
303070	2016-08-29 15:04:57	1	1	1	0
303062	2016-08-29 15:09:20	1	1	1	0
303009	2016-08-29 15:24:38	1	1	1	0
303067	2016-08-29 15:25:08	1	1	1	0
303088	2016-08-29 15:25:50	1	1	1	0
303087	2016-08-29 15:29:36	1	0	1	0
303058	2016-08-29 15:32:00	1	0	1	0
303091	2016-08-29 15:36:31	1	0	1	0
303091	2016-08-29 15:36:33	1	0	1	0
304041	2016-08-29 15:36:39	1	0	1	0
303076	2016-08-29 15:38:17	1	0	1	0
303016	2016-08-29 15:38:23	1	0	1	0
303054	2016-08-29 15:38:49	1	0	1	0
303082	2016-08-29 15:45:03	1	0	1	0
303005	2016-08-29 15:45:09	1	0	1	0
303086	2016-08-29 15:45:16	1	0	1	0
303089	2016-08-29 15:45:59	1	0	1	0
303068	2016-08-29 15:48:40	1	0	1	0
303084	2016-08-29 15:53:39	1	0	1	0
303085	2016-08-29 15:54:42	1	0	1	0
303041	2016-08-29 15:57:49	1	1	1	0
303227	2016-08-29 15:59:53	1	1	1	0
303083	2016-08-29 16:00:12	1	1	1	0
304011	2016-08-29 16:00:35	1	1	1	0
303077	2016-08-29 16:01:46	1	0	1	0
303077	2016-08-29 16:01:47	1	0	1	0
303079	2016-08-29 16:02:34	1	1	1	0
303224	2016-08-29 16:02:59	1	1	1	0
303241	2016-08-29 16:03:09	1	1	1	0
303090	2016-08-29 16:07:16	1	1	1	0
303073	2016-08-29 16:14:20	1	1	1	0
303223	2016-08-29 16:37:31	1	0	1	0
301206	2016-08-29 17:15:13	1	0	1	0
302110	2016-08-29 17:22:52	1	1	1	0
301423	2016-08-29 17:23:26	1	1	1	0
302112	2016-08-29 17:39:00	1	1	1	0
303093	2016-08-29 17:40:00	1	1	1	0
304004	2016-08-29 17:40:38	1	1	1	0
301051	2016-08-29 17:54:33	1	1	1	0
303051	2016-08-29 18:00:23	1	1	1	0
303051	2016-08-29 18:00:24	1	1	1	0
303232	2016-08-29 18:00:33	1	1	1	0
301413	2016-08-29 18:18:14	1	1	1	0
301170	2016-08-29 18:18:22	1	1	1	0
301113	2016-08-29 18:18:52	1	1	1	0
301387	2016-08-29 18:44:36	1	1	1	0
302106	2016-08-29 18:51:21	1	1	1	0
331108	2016-08-29 18:58:39	1	1	1	0
302133	2016-08-29 19:09:24	1	1	1	0
302119	2016-08-29 19:17:44	1	1	1	0
302119	2016-08-29 19:17:49	1	1	1	0
302119	2016-08-29 19:17:57	1	1	1	0
303226	2016-08-29 19:19:34	1	0	1	0
303014	2016-08-29 19:28:13	1	0	1	0
303013	2016-08-29 19:31:51	1	0	1	0
303013	2016-08-29 19:31:53	1	0	1	0
302029	2016-08-29 19:47:53	1	0	1	0
302019	2016-08-29 19:48:28	1	1	1	0
302020	2016-08-29 19:48:33	1	1	1	0
303034	2016-08-29 19:51:29	1	0	1	0
302127	2016-08-29 19:52:54	1	1	1	0
302136	2016-08-29 19:56:47	1	1	1	0
301108	2016-08-29 20:04:33	1	1	1	0
302030	2016-08-29 20:05:09	1	1	1	0
